,SMILES,hit_inh,hit_kill
214,CC(C)(O)[C@H]1CC[C@](C)(O1)[C@H]1[C@@H](O)C[C@@]2(C)[C@@H]3C[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]4[C@]5(C[C@@]35CC[C@]12C)CC[C@H](O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O)C4(C)C,0,0
215,[H][C@]1(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]2O)[C@@H](O[C@H]([C@H](NC(=O)c2nc(nc(N)c2C)[C@H](CC(N)=O)NC[C@@H](N)C(N)=O)C(=O)N[C@@H](C)[C@H](O)[C@@H](C)C(=O)N[C@H]([C@@H](C)O)C(=O)NCCc2nc(cs2)-c2nc(cs2)C(=O)NCCC[S+](C)C)c2c[nH]cn2)O[C@H](CO)[C@H](O)[C@H]1O,1,0
216,"CC(C)Cc1ccc(cc1)[C@@H](C)C(O)=O |&1:10,r|",0,0
217,Nc1ncnc2n(nc(-c3cnc4[nH]ccc4c3)c12)C1CCCC1,0,0
218,OB1OCc2cc(F)ccc12,0,0
219,"C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C\C=C\CC\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O |t:46,48,52,54,56,58|",0,0
220,COCCCOc1cc2C[C@@H](C(C)C)n3cc(C(O)=O)c(=O)cc3-c2cc1OC,0,0
221,"C[C@@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]34C)[C@@H]1CC=C2 |&1:1,&2:4,&3:5,&4:8,&5:14,&6:16,r,c:21|",0,0
222,CC(C)(C)NC[C@@H](O)COc1cccc2[nH]c(=O)[nH]c12 |&1:6|,0,0
223,Nc1ccc(cc1)-c1nc2ccc(cc2[nH]1)-c1nc2ccc(N)cc2[nH]1,0,0
224,"O=[S@@](c1ccccc1)c1ccc2nnnn2n1 |&1:1,r|",0,0
225,Cc1ccc2N=C3N(CC[C@@]3(O)C(=O)c2c1)c1ccccc1 |t:5|,0,0
226,CN(C\C=C\c1ccccc1)Cc1cccc2ccccc12,0,0
227,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2OCCc12,0,0
228,Cc1onc(c1-c1ccc(cc1)S(N)(=O)=O)-c1ccccc1,0,0
229,CN(CC#C)Cc1ccccc1,0,0
230,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@@H](CN(CC(O)=O)C1=O)c1cccs1,0,0
231,N#Cc1ccncn1,0,0
232,COc1ccc(cc1OC)S(=O)(=O)N1[C@@H](C(=O)N2CCC[C@H]2C(N)=O)[C@](O)(c2cc(Cl)ccc12)c1ccccc1Cl,0,0
233,Cc1nc(N)sc1CCN,0,0
234,CC1=CC(=O)NS(=O)(=O)O1 |t:1|,0,0
235,Cc1ccccc1NC(=N)Nc1ccccc1C,0,0
236,Oc1ccc(Br)cc1-c1cc(-c2ccccc2)c(C#N)c(=O)[nH]1,0,0
237,CC(C)Oc1ccc(cc1C#N)-c1nc(no1)-c1cccc2[C@@H](CCc12)NCCC(O)=O |&1:22|,0,0
238,COc1cccc(c1)C(=O)CCN[C@@H](C)[C@H](O)c1ccccc1,0,0
239,OC(=O)c1nn(CCc2ccccc2)cc1NC(=O)CSc1ccc(Br)cc1,0,0
240,"CC[C@]1(CCC(=O)NC1=O)c1ccc(N)cc1 |&1:2,r|",0,0
241,"CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(N)=N)C(O)=O |a:23,41,&1:4,&2:8,&3:28|",0,0
242,OC(=O)CCNC(=O)c1ccc(cc1)\N=N\c1ccc(O)c(c1)C(O)=O,0,0
243,CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(O)=O,0,0
244,CCCCN1CCC(CCC(=O)c2cc(Cl)c(N)cc2OC)CC1,0,0
245,CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,0,0
246,"CCCC[C@@H](CC)CC[C@@H](CC(C)C)OS(O)(=O)=O |&1:4,&2:9|",0,0
247,NC(=O)c1cccc(c1)-c1cc(Nc2ccc(OC(F)(F)F)cc2)ncn1,0,0
248,CN(C)c1cccc(F)c1C(=O)NC(=O)Nc1ccc(Cl)cc1,0,0
249,BrC1C(Br)C(Br)C(Br)C(Br)C1Br,0,0
250,Fc1ccc(cc1)-c1cncc(CN2CCN(CC2)c2cccc3OCCOc23)c1,0,0
251,OC[C@H]1O[C@H](O)C[C@@H](O)[C@@H]1O,0,0
252,COc1ccc(cc1)[C@@H](CN(C)C)C1(O)CCCCC1 |&1:8|,0,0
253,C1N2CN3CN1CN(C2)C3,0,0
254,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,0,0
255,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,0,0
256,OP(O)(=O)CN1CCN(CP(O)(O)=O)CCN(CP(O)(O)=O)CCN(CP(O)(O)=O)CC1,0,0
257,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc12,0,0
258,"CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@@H]([C@H]2O)N(C)C)[C@@H](CC=O)C[C@@H](C)C(=O)\C=C\C(\C)=C\[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC |t:46,49|",0,0
259,CC(=O)Oc1cccc2C(=O)c3cc(cc(OC(C)=O)c3C(=O)c12)C(O)=O,0,0
260,CCCCOc1ccc(cc1Cl)-c1cncc(c1)C(=O)NCc1cccnc1N1CCOCC1,0,0
261,COc1ccc(cc1)-c1cc(=S)ss1,0,0
262,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3nc(CO)c(Cc4ccc(F)cc4)cc23)[C@@H](CN2CCOC[C@H]2C)CN1,0,0
263,Cn1c2ncn(CC3OCCO3)c2c(=O)n(C)c1=O,0,0
264,Cc1ncc(n1CCO)[N+]([O-])=O,0,0
265,Cn1ccc2cc(NC(=O)Nc3cccnc3)ccc12,0,0
266,C[C@@H](C1=C(CCN(C)C)Cc2ccccc12)c1ccccn1 |c:2|,0,0
267,"C[C@@H](C(O)=O)c1ccc(c(F)c1)-c1ccccc1 |&1:1,r|",0,0
268,c1[nH]nc(c1-c1ccnc2ccccc12)-c1ccccn1,0,0
269,NC(=O)c1ccc2[nH]ccc2c1,0,0
270,COc1ccc(Br)cc1NC(=O)Nc1cccc2n(Cc3ccnc(N)c3)ccc12,0,0
271,COc1cc(ccc1S(=O)(=O)Nc1ccc2n(C)c(=O)c(C)cc2c1)C#N,0,0
272,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C |&1:6|,0,0
273,Cc1sc(N)c(C(=O)c2cccc(c2)C(F)(F)F)c1C,0,0
274,CC(C)(C)c1ccc(cc1)S(=O)(=O)Nc1ccc(Cl)cc1C(=O)c1cc[n+]([O-])cc1,0,0
275,CC(C)n1c2cc(C)ccc2c(nc1=O)-c1ccccc1,0,0
276,CN([C@@H](CN1CCCC1)c1ccc(cc1)-c1cccc(c1)C(N)=O)C(=O)CN1C(=O)COc2cc(Cl)c(Cl)cc12,0,0
277,CCCCCCCCCCCCOS(O)(=O)=O,0,0
278,CNCCC=C1c2ccccc2C=Cc2ccccc12 |c:13|,0,0
279,CN(C(=S)Oc1ccc2ccccc2c1)c1cccc(C)c1,0,0
280,OC(=O)c1cc2cc(Cc3cccnc3)ccc2o1,0,0
281,CCCCCC\C=C\C=C/CCCCCCCC(O)=O,0,0
282,Nc1cccc(c1)-c1cc2c(Oc3cccc(O)c3)ncnc2[nH]1,0,0
283,Cc1o[nH]c(=O)c1C[C@@H](N)C(O)=O |&1:8|,0,0
284,Nc1nc(NCc2ccccc2)nc(n1)-c1ccccc1CO,0,0
285,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(O)=O,0,0
286,[H][C@@]1(O[Sb]2(O)(O[Sb]34(O)O[C@H]([C@@H](O3)[C@]([H])(O4)[C@H](O)CO)C(O)=O)O[C@H]([C@H]1O2)C(O)=O)[C@H](O)CO,0,0
287,Cn1cc(cn1)-c1cc2c(ncnn2c1)N1CCN(CC1)c1ncc(cn1)[C@@](C)(N)c1ccc(F)cc1,0,0
288,Nc1ncnc2n(CCOCP(O)(O)=O)cnc12,0,0
289,C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,0,0
290,Cc1c(F)cc(cc1-c1c(F)cn2c(nnc2c1F)C(C)(C)C)C(=O)NC1CC1,0,0
291,COc1ccccc1N1CCN(CCCCN2C(=O)CCC2=O)CC1,0,0
292,CC[C@@H]1\C=C(C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)C(\C)=C\[C@@H]1CC[C@@H](O)[C@@H](C1)OC |c:3|,0,0
293,COc1ccc(C[C@H](C)[C@H](C)Cc2ccc(OC)c(OC)c2)cc1OC,0,0
294,CN(C)CCCNC(=O)c1ccc(cc1)-c1cc(O)c2ncccc2c1,0,0
295,COC(=O)c1cccnc1,0,0
296,Fc1ccc(cc1)C(=O)NCCN1CCC(CC1)n1c2ccc(Cl)cc2[nH]c1=O,0,0
297,C1CCC(CC1)N=C(NC12CC3CC(CC(C3)C1)C2)N1CCOCC1,0,0
298,COC(=O)c1ccccc1NC(=O)c1ccc(F)cc1,0,0
299,CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c2cccc(c2)[C@@H]2CN(C)Cc3c(Cl)cc(Cl)cc23)c2cc(Cl)cc(Cl)c2C1,0,0
300,[O-][N+](=O)c1cc(Cl)ccc1S(=O)(=O)N1CCN(Cc2ccccc2)CC1,0,0
301,C[C@@H](CC(c1ccccc1)c1ccccc1)NC(C)(C)C |&1:1|,0,0
302,CCNCCS(=O)(=O)NC[C@]1(SC(NC(=O)C(C)(C)C)=NN1C(=O)C(C)(C)C)c1ccccc1 |c:19|,0,0
303,COc1cc(OC)cc(\C=C\c2ccc(O)cc2)c1,0,0
304,OC(=O)CCC(=O)c1ccc(cc1)-c1ccccc1,0,0
305,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1 |r|,0,0
306,CCCCOC(=O)c1ccc(O)cc1,0,0
307,C[C@@H]1CN(CC[C@]1(C(O)=O)c1ccccc1)[C@H]1CC[C@](CC1)(C#N)c1ccc(F)cc1,0,0
308,CN1CCN(CC1)[C@H]1Cc2ccccc2Sc2ccc(Cl)cc12 |&1:7|,0,0
309,CC(=O)NCC(=O)N1[C@H]2CC[C@@H]1c1cc(Nc3ncc(c(NC4CCC4)n3)C(F)(F)F)ccc21,0,0
310,CCCOc1ccc2[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3CCc2c1)OC,0,0
311,OC(=O)C(Cc1ccccc1[N+]([O-])=O)=NNc1nc(cs1)-c1ccc(Cl)c(Cl)c1,0,0
312,Oc1ccc(C(=O)c2cc(O)c(O)c(O)c2)c(O)c1O,0,0
313,CS(=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl,1,0
314,COC(=O)c1ccc(O)cc1,0,0
315,COc1ccc(cc1)C(=O)C(\Cc1cc(OC)c(OC)c(OC)c1)=C(/C(O)=O)c1ccc2OCOc2c1,0,0
316,COc1cc(CN2CCN(CC2)c2ccc(F)cc2)cc(OC)c1OC,0,0
317,NCc1ccccc1Sc1ccccc1CO,0,0
318,NC1=N[C@@](c2cccc(F)c12)(c1cccc(c1)-c1cncnc1)c1ccnc(c1)C(F)F |t:1|,0,0
319,Cc1nc2ccc(cc2[nH]1)-n1ncc(C(=O)c2cc3ccccc3[nH]2)c1N,0,0
320,"CO\N=C(\C(=O)N[C@H]1[C@H]2SCC(C[N+]3(C)CCCC3)=C(N2C1=O)C(O)=O)c1csc(N)n1 |&1:7,&2:8,c:19|",1,0
321,"CCC[N@@+]12[C@H]3C[C@]45[C@@H](O)[C@@H]3[C@@H](C[C@@H]1[C@@H]4N(C)c1ccccc51)[C@H](CC)[C@H]2O |a:4,6,10,13,22,25,&1:3,&2:7,&3:9,&4:12|",0,0
322,"CC1(C)CC(=O)C([C@@H]2C3=C(CC(C)(C)CC3=O)Oc3ccccc23)C(=O)C1 |&1:7,r,t:8|",0,0
323,OC(=O)c1c(I)cc(I)c(NC(=O)CCCCC(=O)Nc2c(I)cc(I)c(C(O)=O)c2I)c1I,0,0
324,Nc1nc(Cl)nc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0,0
325,CCCCC(=O)NCCc1c(Cc2ccccc2)[nH]c2ccccc12,0,0
326,"CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC1c2ccccc2CCc2ccccc12 |r,THB:0:1:3.4:6.7.8|",0,0
327,CC(=C)[C@@H]1[C@H]2OC(=O)[C@H]1[C@]1(O)C[C@H]3O[C@]33C(=O)O[C@H]2[C@]13C,0,0
328,COc1cccc(n1)-c1cc(F)ccc1[C@H]1Cc2nc(N)nc(C)c2C(=O)N1,0,0
329,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,0,0
330,CC[N+](CC)(CC)CCOc1ccc(\C=C\c2ccccc2)cc1,0,0
331,Cc1nc(=O)c2CSCCc2[nH]1,0,0
332,COc1cc2C[C@H](CN(C)CCCN3CCc4cc(OC)c(OC)cc4CC3=O)c2cc1OC,0,0
333,CCCN[C@@H](C)C(=O)Nc1c(C)csc1C(=O)OC |&1:4|,0,0
334,N[C@@H](CC(N)=O)C(O)=O,0,0
335,CS(=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl,0,0
336,OC(=O)Cn1nnnc1-c1ccsc1,0,0
337,COc1c(C)cnc(Cn2cc(C#CCC(C)(C)O)c3c(Cl)nc(N)nc23)c1C,0,0
338,NC1(Cc2ccc(Cl)cc2)CCN(CC1)c1ncnc2[nH]ccc12,0,0
339,"CC1=C([C@@H](CC(=O)N1)c1ccc(cc1)C(F)(F)F)C(=O)Nc1cc2c[nH]nc2cc1F |&1:3,r,t:1|",0,0
340,COc1ccc(cc1)C(=O)N1CCCC1=O,0,0
341,CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1,0,0
342,CC(=O)NCCCCCCNC(C)=O,0,0
343,CC(=O)Oc1c(C)cccc1C(O)=O,0,0
344,CS(=O)(=O)c1ccc(cc1)-c1cnc(N)c(n1)C(=O)Nc1ccccc1,0,0
345,OP(O)(=O)CN(CCN(CP(O)(O)=O)CP(O)(O)=O)CP(O)(O)=O,0,0
346,COC(=O)C1=CCCN(C)C1 |t:4|,0,0
347,NC(N)=O,0,0
348,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,0,0
349,CC[C@H](NC(=O)c1c(NS(C)(=O)=O)c(nc2ccccc12)-c1ccccc1)c1ccccc1,0,0
350,"C[C@]12C[C@@]3(CC1=O)CC[C@H]1[C@@](C)(CCC[C@@]1(C)C(O)=O)[C@@H]3CC2 |a:1,3,9,10,15,&1:20|",0,0
351,Cn1cc[nH]c1=S,0,0
352,COc1ccc2cc(ccc2c1)[C@H](C)C(O)=O,0,0
353,CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(O)=O,0,0
354,OCc1cccnc1,0,0
355,CC1(C)OCCn2c1nc1c(nc(nc21)-c1cnc(N)nc1)N1CCOCC1,0,0
356,"CCCCCCCCCCCC(=O)OC[C@@H](O)CO |&1:15,r|",0,0
357,COc1cc2CC[n+]3cc4c(OC)c(OC)ccc4cc3-c2cc1OC,0,0
358,"C[C@H]1CCc2c(Br)c(F)c(Br)cc2N1C=O |&1:1,r|",0,0
359,C[S+](CC[C@H](N)C(O)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12,0,0
360,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)n1c2ccccc2[nH]c1=O,0,0
361,Nc1nc(=O)n(cc1Cl)[C@H]1C[C@@H](O)[C@@H](CO)O1,0,0
362,"C[C@@H](NC(=O)CCc1nc(=O)c2ccccc2[nH]1)c1ccccc1 |&1:1,r|",0,0
363,CCOC(=O)CCNc1cc(nc(n1)-c1ccccn1)N1CCc2ccccc2CC1,0,0
364,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C |t:15|,0,0
365,C[C@@H](N)Cc1c[nH]c2ccc(O)cc12 |&1:1|,0,0
366,"CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12 |c:14,t:12|",0,0
367,CN[C@H](CC(O)=O)C(O)=O,0,0
368,CN1c2cc3c(cc2N=C(c2ccc(cc2)C(O)=O)c2ccccc12)C(C)(C)CCC3(C)C |t:9|,0,0
369,ONC(=O)c1ccc(O)c(O)c1,0,0
370,"CC(C)=C[C@H]1[C@@H](C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C |&1:4,&2:5,r|",0,0
371,C[C@@]1(CCCN1)c1nc2cccc(C(N)=O)c2[nH]1,0,0
372,CN1C(=O)N(C(=O)[C@]11CN(Cc2cc(cs2)C(O)=O)C[C@H]1c1ccc(cc1)C#N)c1cc(Cl)cc(Cl)c1,0,0
373,CCCCc1nn(-c2ccccc2C(F)(F)F)c(=O)n1Cc1ccc(cc1)-c1ccccc1S(=O)(=O)NC(=O)c1sccc1C,0,0
374,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,0,0
375,COc1cc2n(C)c(=O)n(C)c2cc1NS(=O)(=O)c1ccc(Br)cc1C,0,0
376,Nc1cc(F)ccc1NC(=O)\C=C\c1cnn(C\C=C\c2ccccc2)c1,0,0
377,COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2ccccc12,0,0
378,Cn1cnc2[nH]c(=O)[nH]c(=O)c12,0,0
379,Clc1ccc(CO\N=C(/Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,0,0
380,CCN1CCC[C@H]1CNC(=O)c1cc(ccc1OC)S(N)(=O)=O,0,0
381,Brc1cnc(Nc2cccc(NC(=O)N3CCCC3)c2)nc1NCCc1cnc[nH]1,0,0
382,CN(CCOc1ccc(cc1C(C)(C)C)-c1ccc2OCOc2c1)CC(O)=O,0,0
383,Oc1ccc(cc1)C1(OC(=O)c2ccccc12)c1ccc(O)cc1,0,0
384,COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)cc1,0,0
385,CCCOc1ccc(Br)cc1-c1cc([nH]c1-c1ccncc1)-c1ccc(Cl)cc1,0,0
386,C[C@]12[C@@H]3CC[C@@H](O3)[C@@]1(C)C(=O)OC2=O,0,0
387,OC[C@H]1O[C@@H](Oc2cc(O)cc(O)c2C(=O)CCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,0,0
388,CC(C)(C)c1ccc(cc1)C(=O)CCCN1CCC(CC1)OC(c1ccccc1)c1ccccc1,0,0
389,"C[C@]12CC[C@H]3[C@@H](CC[C@H]4C(=O)C(=O)CC[C@]34C)[C@@H]1CCC2=O |a:1,4,5,15,17,&1:8|",0,0
390,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,0,0
391,CCCN(C\C=C\I)[C@H]1CCc2cccc(O)c2C1 |&1:8|,0,0
392,"C[N@@+]1([O-])[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)c1ccccc1 |&1:3,6,8,&2:1,&3:13|",0,0
393,OC(=O)Cc1sc(nc1-c1ccc(Cl)cc1)-c1ccccc1,0,0
394,Cc1nc2c(OCc3ccccc3)cccn2c1CC#N,0,0
395,[H][C@]12[C@@H](O)CCN1C[C@H](OC(=O)CCC)[C@@H](O)[C@@H]2O,0,0
396,"C\N=C(\NS(=O)(=O)c1ccc(Cl)cc1)N1C[C@@H](C(=N1)c1ccc(Cl)cc1)c1ccccc1 |&1:16,r,c:18|",0,0
397,O=c1cccc2[C@H]3CNC[C@H](C3)Cn12,0,0
398,COc1ccc(CCN2CCC(CC2)Nc2nc3ccccc3n2Cc2ccc(F)cc2)cc1,0,0
399,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@@H]12,0,0
400,OC(=O)CC[Ge](=O)O[Ge](=O)CCC(O)=O,0,0
401,[H][C@]12[C@H](C)O[C@H](C)CN1c1c(CC22C(=O)NC(=O)NC2=O)cc2c(noc2c1F)N1[C@@H](C)COC1=O,1,0
402,CN\C(NCCSCc1csc(CN(C)C)n1)=C/[N+]([O-])=O,0,0
403,Cc1ccc(cc1)-c1ccc(F)cc1COc1ccc(CCC(O)=O)cc1,0,0
404,COc1c(cc(cc1C(C)(C)C)-n1ccc(=O)[nH]c1=O)-c1ccc2cc(NS(C)(=O)=O)ccc2c1,0,0
405,C[C@@H](OC(=O)Nc1c(C)noc1-c1ccc(cc1)-c1ccc(cc1)C1(CC1)C(O)=O)c1ccccc1,0,0
406,CNC(=O)c1nn(C)c-2c1C(C)(C)Cc1cnc(Nc3ccc(cc3)N3CCN(C)CC3)nc-21,0,0
407,CC(C)Cc1ccc(cc1)[C@@H](C)C(=O)NO |r|,0,0
408,Cc1cc(Cn2nnc3c(nc(N)nc23)-c2ccco2)ccc1N,0,0
409,CN(C)c1ccc(\C=C2/C(=O)Nc3ccccc23)cc1,0,0
410,CCN(CC)c1cc(C)nc2ncnn12,0,0
411,CCN(CC)CCN(Cc1ccc(cc1)-c1ccc(cc1)C(F)(F)F)C(=O)Cn1c2CCCc2c(=O)nc1SCc1ccc(F)cc1,0,0
412,CN(CS(O)(=O)=O)c1c(C)n(C)n(-c2ccccc2)c1=O,0,0
413,CCCCOc1c(cnc2n[nH]cc12)C(=O)c1c(F)cc(C)cc1F,0,0
414,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCO,0,0
415,Cc1nccc2c3ccccc3[nH]c12,0,0
416,"C[C@@H](O)CC(C)(C)O |&1:1,r|",0,0
417,Fc1ccc(CN2CCC(CC2)Nc2ncnc3sc(Cl)cc23)cc1C#N,0,0
418,C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccccc4)[C@H]3C[C@]21O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,0
419,Cn1c(CNc2ccc(cc2)C(N)=N)nc2cc(ccc12)C(=O)N(CCC(O)=O)c1ccccn1,0,0
420,"COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1OC(F)F)C(=O)OC |c:4,9|",0,0
421,C[C@]1(Cn2ccnn2)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,0,0
422,Cn1cnnc1Sc1c(ncn1C)[N+]([O-])=O,0,0
423,O=c1nc2[nH][nH]cc2c(=O)[nH]1,0,0
424,Oc1ccc(\C=C(/C#N)C(=O)NCCCc2ccccc2)cc1O,0,0
425,NC(=O)c1nnn(Cc2cc(Cl)c(C(=O)c3ccc(Cl)cc3)c(Cl)c2)c1N,0,0
426,CCC(C)(O)C#C |&1:2|,0,0
427,NCCCC[C@H](N)C(O)=O,0,0
428,"CN(C)CC1=CC=C[C@@]1(CNc1ccnc2cc(Cl)ccc12)[Fe]C1C=CC=C1 |&1:8,r,c:6,27,29,t:4|",0,0
429,COc1cc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CCc2cc1O,0,0
430,OC(=O)[C@H]1CN(CCCP(O)(O)=O)CCN1,0,0
431,ONC(=O)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,0,0
432,"CC[C@@H](Cc1c(I)cc(I)c(N)c1I)C(O)=O |&1:2,r|",0,0
433,"C[N@@+]1([O-])[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)c1ccccc1 |a:3,5,7,8,10,14,&1:1,TLB:0:1:4.5.6:8.10,THB:2:1:4.5.6:8.10,9:8:1:4.5.6,9:10:1:4.5.6,11:5:1:8.10|",0,0
434,C(c1nc2ccccc2[nH]1)c1ccccc1,0,0
435,C[C@]12CC[C@H]3[C@@H](CCC4=Cc5oncc5C[C@]34C)[C@@H]1CC[C@@]2(O)C#C |t:8|,0,0
436,Cc1ncc(CNC(=O)N(CCCl)[NH2+][O-])c(N)n1,0,0
437,CN(C)C(=N)NCCC[C@H](N)C(O)=O,0,0
438,"C[C@@H](N)C(=O)Nc1c(C)cccc1C |&1:1,r|",0,0
439,COc1ccc2c(C)c3-c4cc(OC)c(OC)cc4CC[n+]3cc2c1OC,0,0
440,"CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO |c:15,t:11|",0,0
441,CCN1C[C@H](C)n2c(c(O)c3c2c(nn(Cc2ccc(F)c(Cl)c2)c3=O)C(=O)NC)C1=O,0,0
442,CNc1nc(C)nc(N[C@H]2CCC[C@H](C2)C(=O)NCc2ccc(cc2C(F)(F)F)C#N)n1,0,0
443,NS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,0,0
444,Fc1ccccc1-c1ccnc2OCC(=O)N(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)Cc12,0,0
445,Cc1nc2cc(F)c(F)cc2n1-c1cncc(Nc2ccc(cc2)C(F)(F)F)n1,0,0
446,CC(=O)Nc1ccc(cc1)C(=O)NC(C)(C)C,0,0
447,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,0,0
448,OC\C=C1/O[C@@H]2CC(=O)N2[C@H]1C(O)=O,0,0
449,COc1ccc(OC)c(c1)[C@@H](O)CNC(=O)CN |&1:10|,0,0
450,O=C(CN1C2=NCCN2c2ccccc12)c1ccc(cc1)-c1ccccc1 |t:4|,0,0
451,OC(=O)c1ccccc1S,0,0
452,OC[C@H]1O[C@H](S[Au])[C@H](O)[C@@H](O)[C@@H]1O,0,0
453,CN(C)CCc1ccc(O)cc1,0,0
454,COc1cc2CC[N+](C)(C)[C@@H]3Cc4ccc(O)c(Oc5cc6[C@H](Cc7ccc(Oc(c1O)c23)cc7)N(C)CCc6cc5OC)c4,0,0
455,CC(=O)NCCCS(O)(=O)=O,0,0
456,OC(=O)CC\C=C/C[C@@H]1CO[C@@H](O[C@@H]1c1ccccc1O)c1ccccc1Cl,0,0
457,COc1ccc(CCN)cc1OC,0,0
458,O=C1C(C(=O)c2ccccc12)c1ccccc1,0,0
459,CC(C)n1nc(C#Cc2ccccc2)c2c(N)ncnc12,0,0
460,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,0,0
